title,url,price,ram,storage,graphics,display_size,generation,processor,discount
    Acer Aspire 5 A514-54-51YV Intel Core i5 1135 ...,https://www.ryanscomputers.com/acer-aspire-5-a514-54-51yv-intel-core-i5-1135g7-14-inch-fhd-ips-display-safari-gold-notebook,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell G5 15-5500 Intel Core i7 10750H 512GB SS ...,https://www.ryanscomputers.com/dell-g5-15-5500-intel-core-i7-10750h-512gb-ssd-15.6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i7,not available
    Dell G7 15-7500 Intel Core i7 10750H 15.6 Inc ...,https://www.ryanscomputers.com/dell-g7-15-7500-intel-core-i7-10750h-mineral-black-gaming-notebook,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i7,not available
    Asus ZenBook 14 Ultralight UX435EAL Intel Cor ...,https://www.ryanscomputers.com/asus-zenbook-14-ultralight-ux435eal-intel-core-i5-1135g7-14-inch-fhd-display-pine-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Microsoft Surface Go 2 Intel PDC Gold 4425Y 1 ...,https://www.ryanscomputers.com/microsoft-surface-go-2-intel-pdc-gold-4425y-10.5-inch-pixelsense-multitouch-display-silver-surface-go-laptop,Tk 0 ,RAM - 8GB,Storage - 128GB SSD,Graphics Memory - Shared,Display Size (Inch) - 10.5,Generation - Not Applicable,Processor Type. - Intel Pentium,not available
    MSI Modern 15 A5M AMD Ryzen 7 5700U 15.6 Inch ...,https://www.ryanscomputers.com/msi-modern-15-a5m-amd-ryzen-7-5700u-15.6-inch-fhd-ips-display-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    MSI Modern 15 A5M AMD Ryzen 5 5500U 15.6 Inch ...,https://www.ryanscomputers.com/msi-modern-15-a5m-amd-ryzen-5-5500u-carbon-gray-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Acer TravelMate P214-53 11th Gen Intel Core i ...,https://www.ryanscomputers.com/acer-travelmate-p214-53-11th-gen-intel-core-i5-1135g7-14-inch-fhd-display-black-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook Pro 15 K3500PA 11th Gen Intel C ...,https://www.ryanscomputers.com/asus-vivobook-pro-15-k3500pa-11th-gen-intel-core-i7-11370h-15.6-inch-fhd-display-quiet-blue-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 5i 15ITL Intel Core i5 11 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-15itl-intel-core-i5-1135g7-15.6-inch-fhd-ips-display-platinum-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD+256GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Microsoft Surface Laptop 4 Intel Core i7 1185 ...,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i7-1185g7-15-inch-pixelsense-multi-touch-display-matte-black-surface-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Microsoft Surface Pro 7+ Wi-Fi Intel Core i7 ...,https://www.ryanscomputers.com/microsoft-surface-pro-7-wi-fi-intel-core-i7-1165g7-12.3-inch-pixelsense-multitouch-display-platinum-2-in-1-detachable-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 12.3,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Apple MacBook Pro (Late 2021) Apple M1 Max 16 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-max-16.2-inch-liquid-retina-xdr-display-space-gray-laptop,Tk 0 ,RAM - 32GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 16.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro 14 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-14.2-inch-liquid-retina-xdr-display-space-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 1TB SSD,Graphics Memory - Shared,Display Size (Inch) - 14.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Pro (Late 2021) Apple M1 Pro 51 ...,https://www.ryanscomputers.com/apple-macbook-pro-late-2021-apple-m1-pro-512gb-ssd-14.2-inch-liquid-retina-xdr-display-silver-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14.2,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Asus X515MA Intel CDC N4020 15.6 Inch FHD Dis ...,https://www.ryanscomputers.com/asus-x515ma-intel-cdc-n4020-15.6-inch-fhd-display-slate-grey-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Intel Celeron,not available
    Dell Latitude 14-3420 Intel Core i5 1135G7 14 ...,https://www.ryanscomputers.com/dell-latitude-14-3420-intel-core-i5-1135g7-14-inch-fhd-display-black-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3511 Intel Core i3 1115G4 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-15.6-inch-fhd-display-carbon-black-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3511 Intel Core i3 1115G4 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-15-6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3511 Intel Core i3 1115G4 4G ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-4gb-ram-15-6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 4GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3511 Intel Core i3 1115G4 4G ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i3-1115g4-4gb-ram-15-6-inch-fhd-display-mist-blue-speckle-laptop,Tk 0 ,RAM - 4GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Inspiron 15 3511 Core i5 1135G7 15.6 Inc ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-core-i5-1135g7-15-6-inch-fhd-carbon-black-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3511 11th Gen Intel Core i5 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-11th-gen-intel-core-i5-1135g7-15-6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3511 Intel Core i5 1135G7 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i5-1135g7-15-6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3511 Intel Core i5 1135G7 8G ...,https://www.ryanscomputers.com/dell-inspiron-15-3511-intel-core-i5-1135g7-8gb-ram-15-6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 13 5310 Intel Core i7 11370H 13 ...,https://www.ryanscomputers.com/dell-inspiron-13-5310-intel-core-i7-11370h-13-3-inch-qhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Dell Inspiron 15 5510 11th Gen Intel Core i5 ...,https://www.ryanscomputers.com/dell-inspiron-15-5510-11th-gen-intel-core-i5-11320h-15-6-inch-fhd-display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 5510 Intel Core i5 11300H 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i5-11300h-15.6-inch-fhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 5510 Intel Core i5 11300H 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i5-11300h-15.6-inch-fhd-display-mist-blue-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Microsoft Surface Pro 8 Intel Core i5 13 Inch ...,https://www.ryanscomputers.com/microsoft-surface-pro-8-intel-core-i5-13-inch-platinum-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13,Generation - 11th (Intel),Processor Type. - Core i5,not available
    HP 15s-fq2643TU Intel Core i5 1135G7 15.6 Inc ...,https://www.ryanscomputers.com/hp-15s-fq2643tu-intel-core-i5-1135g7-15.6-inch-hd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    HP 14s-dq2888TU Intel Core i5 1135G7 14 Inch ...,https://www.ryanscomputers.com/hp-14s-dq2888tu-intel-core-i5-1135g7-14-inch-hd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    HP 15s-du3611TU Intel Core i3 1125G4 15.6 Inc ...,https://www.ryanscomputers.com/hp-15s-du3611tu-intel-core-i3-1125g4-15.6-inch-fhd-display-jet-black-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    HP 15s-eq1548AU AMD Athlon Silver 3050U 15.6 ...,https://www.ryanscomputers.com/hp-15s-eq1548au-amd-athlon-silver-3050u-15.6-inch-fhd-antiglare-display-spruce-blue-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - AMD Athlon,not available
    HP 15s-eq2690AU AMD Ryzen 5 5500U 15.6 Inch F ...,https://www.ryanscomputers.com/hp-15s-eq2690au-amd-ryzen-5-5500u-15.6-inch-fhd-antiglare-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Microsoft Surface Laptop 4 Intel Core i7 1185 ...,https://www.ryanscomputers.com/microsoft-surface-laptop-4-intel-core-i7-1185g7-matte-black-surface-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Dell Inspiron 15 5510 Intel Core i7 11390H 15 ...,https://www.ryanscomputers.com/dell-inspiron-15-5510-intel-core-i7-11390h-15.6-inch-fhd--display-platinum-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    HP Pavilion 15-eg1043TX Intel Core i5 1155G7 ...,https://www.ryanscomputers.com/hp-pavilion-15-eg1043tx-intel-core-i5-1155g7-15.6-inch-fhd-display-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo V14 Intel Core i3 1115G4 14 Inch HD TN ...,https://www.ryanscomputers.com/lenovo-v14-intel-core-i3-1115g4-14-inch-hd-tn-display-iron-grey-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Dell Latitude 15-3520 Intel Core i3 1115G4 15 ...,https://www.ryanscomputers.com/dell-latitude-15-3520-intel-core-i3-1115g4-15.6-inch-hd-display-black-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    MSI Delta 15 A5EFK-085BD Ryzen 7 5800H 15.6 I ...,https://www.ryanscomputers.com/msi-delta-15-a5efk-085bd-ryzen-7-5800h-15.6-inch-fhd-display-black-gray-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 10GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Lenovo IdeaPad Gaming 3i 15IHU Intel Core i5 ...,https://www.ryanscomputers.com/lenovo-ideapad-gaming-3i-15ihu-intel-core-i5-11300h-15.6-inch-fhd-displa-shadow-black-gaming-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD+256GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Slim 5i 15ITL Intel Core i5 11 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-15itl-intel-core-i5-1135g7-15.6-inch-fhd-display-graphite-grey-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad FLEX 5i 14ITL 11th Gen Intel C ...,https://www.ryanscomputers.com/lenovo-ideapad-flex-5i-14itl-11th-gen-intel-core-i5-1135g7-14-inch-fhd-ips-display-graphite-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Microsoft Surface Pro 8 Intel Core i7 1185G7 ...,https://www.ryanscomputers.com/microsoft-surface-pro-8-intel-core-i7-1185g7-13-inch-multi-touch-display-platinum-laptop,Tk 0 ,RAM - 16GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus VivoBook 14 K413EA Intel Core i3 1115G4 ...,https://www.ryanscomputers.com/asus-vivobook-14-k413ea-intel-core-i3-1115g4-hearty-gold-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus D515DA AMD Ryzen 3 3250U 15.6 Inch FHD D ...,https://www.ryanscomputers.com/asus-d515da-amd-ryzen-3-3250u-15.6-inch-fhd-display-slate-grey-laptop,Tk 0 ,RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 3,not available
    Microsoft Surface Pro 8 Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/microsoft-surface-pro-8-graphite-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13,Generation - 11th (Intel),Processor Type. - Core i5,not available
    HP 250 G8 Intel Core i3 1115G4 15.6 Inch FHD ...,https://www.ryanscomputers.com/hp-250-g8-intel-core-i3-1115g4-15.6-inch-fhd-display-black-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-hearty-gold-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus X515FA Intel Core i3 10110U 15.6 Inch FH ...,https://www.ryanscomputers.com/asus-x515fa-intel-core-i3-10110u-15.6-inch-fhd-display-finger-print-slate-grey-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i3,not available
    Asus X515JA 10th Gen Intel Core i5 1035G1 15. ...,https://www.ryanscomputers.com/asus-x515ja-10th-gen-intel-core-i5-1035g1-15.6-inch-fhd-display-slate-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i5,not available
    Asus ROG Strix G15 G513RM AMD Ryzen 7 6800H 1 ...,https://www.ryanscomputers.com/asus-rog-strix-g15-g513rm-amd-ryzen-7-6800h-15.6-inch-fhd-display-eclipse-gray-gaming-laptop,Tk 0 ,RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 6GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Asus X515FA 10th Gen Intel Core i3 10110U 15. ...,https://www.ryanscomputers.com/asus-x515fa-10th-gen-intel-core-i3-10110u-transparent-silver-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i3,not available
    MSI GF63 Thin 11SC Intel Core i5 11400H 15.6 ...,https://www.ryanscomputers.com/msi-gf63-thin-11sc-intel-core-i5-11400h-15.6-inch-fhd-display-black-gaming-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Acer Aspire 3 A315-58G-56XL Intel Core i5 113 ...,https://www.ryanscomputers.com/acer-aspire-3-a315-58g-56xl-pure-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Acer Aspire 5 A515-56G-56X1 Intel Core i5 113 ...,https://www.ryanscomputers.com/acer-aspire-5-a515-56g-56x1-intel-core-i5-1135g7-pure-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Acer Aspire 3 A315-58 Intel Core i3 1115G4 15 ...,https://www.ryanscomputers.com/acer-aspire-3-a315-58-intel-core-i3-1115g4-15.6-inch-fhd-display-pure-silver-laptop,Tk 0 ,RAM - 4GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Acer Aspire 5 A515-56 Intel Core i5 1135G7 15 ...,https://www.ryanscomputers.com/acer-aspire-5-a515-56-pure-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Latitude 14-3420 Intel Core i7 1165G7 14 ...,https://www.ryanscomputers.com/dell-latitude-14-3420-black-laptop,Tk 0 ,RAM - 8GB,Storage - 1TB HDD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Microsoft Surface Laptop 4 Intel Core i5 1135 ...,https://www.ryanscomputers.com/microsoft-surface-laptop-4-platinum-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.5,Generation - 11th (Intel),Processor Type. - Core i5,not available
    HP ProBook 445 G8 AMD Ryzen 3 5400U 14 Inch F ...,https://www.ryanscomputers.com/hp-probook-445-g8-14-inch-silver-laptop,Tk 0 ,RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 3,not available
    Lenovo ThinkPad E14 Gen 2 Intel Core i3 1115G ...,https://www.ryanscomputers.com/lenovo-thinkpad-e14-gen-2-intel-core-i3-1115g4-14-inch-fhd-display-black-laptop,Tk 0 ,RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
    Lenovo IdeaPad FLEX 5i 14ITL Intel Core i3 11 ...,https://www.ryanscomputers.com/lenovo-ideapad-flex-5i-14itl-platinum-grey-laptop,Tk 0 ,RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i3,not available
